id,name,salary_from,salary_to,currency,company,city,experience,employment,description,url,published_at,key_skills,search_keyword
119011952,Продуктовый аналитик,,,,Cloud.ru,Москва,От 3 до 6 лет,Полная занятость,"<p><strong>Обязанности:</strong></p> <ul> <li>Управление операционными процессами по приему, обработке и приоритизации запросов на изменение продуктов (CFR-задач)</li> <li>Проведение комплексного конкурентного анализа, включая сравнение функциональных возможностей и ценовых предложений</li> <li>Построение процесса анализа эффекта от реализации клиентских запросов (CFR-задач)</li> <li>Координация работы команд эксплуатации и разработки в рамках описанного процесса</li> <li>Умение приоритезировать, оценивать требования/задачи и валидировать результаты работы команды</li> <li>Готовить технологическую основу для корректного сбора данных по метрикам, структурировать и обогащать данные информационных систем компании</li> <li>Анализировать работу в разных разрезах</li> <li>Формировать отчеты и дашборды</li> <li>Каскадировать метрики, анализировать факторы, влияющие на результат</li> <li>Оценивать и формировать предложения по улучшению бизнес-процессов</li> <li>Проводить оценку стратегии развития на предмет зависимостей, ограничений и пр</li> <li>Презентации на разных уровнях – от руководства до разработчиков</li> <li>Взаимодействовать с другими отделами и членами команды для решения поставленных задач</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Релевантный опыт в продуктовой аналитике (IaaS / PaaS) от 3х лет</li> <li>Хорошие знания облачных технологий (Azure, AWS, GCP, Yandex Cloud, Cloud.ru, etc.)</li> <li>Отличные коммуникативные навыки</li> <li>Опыт работы с системами коллективной разработки (Jira, Confluence)</li> <li>Опыт сбора и описания функциональных, нефункциональных и бизнес-требований</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Технические компетенции Python, SQL (приветствуются)</li> <li>Опыт проектного управления (приветствуется)</li> <li>Опыт работы с 10+ продуктовыми командами без прямого подчинения (приветствуется)</li> <li>Понимание жизненного цикла продукта в Scrum, основных методологий гибкой разработки Agile, Kanban и т.д.</li> </ul> <p><strong>Условия работы:</strong></p> <ul> <li>Оформление в соответствии с трудовым законодательством РФ;</li> <li>Достойный уровень дохода: оклад + годовой бонус;</li> <li>Расширенный ДМС со стоматологией;</li> <li>Компенсация спорта;</li> <li>Штатный терапевт и психолог;</li> <li>Гибридный график работы, пятница — сокращенный рабочий день;</li> <li>Классный офис в Москве ;</li> <li>Культура, в основе которой эмпатия, уважение, открытость и свобода строить рабочий процесс так, как считаешь нужным;</li> <li>Полезные перекусы.</li> </ul>",https://hh.ru/vacancy/119011952,2025-04-01,[],Продуктовый аналитик
119012118,Бизнес-аналитик 1С,,,,Инвестиционный дом D8,Москва,От 3 до 6 лет,Полная занятость,"<p><strong>О нас в двух словах:</strong></p> <p>Инвестиционный дом D8 – это финансовая компания, основанная в 2000 году и входящая в топ-5 инвестиционных компаний России.</p> <p>D8 – эксперт по предоставлению инвестиционных услуг на финансовых и фондовых рынках.</p> <p>Мы ищем бизнес-аналитика 1С в нашу команду, ключевыми задачами которого будут:</p> <ul> <li>Сбор, анализ и формализация бизнес требований;</li> <li>Активное взаимодействие с заказчиками, подрядчиками и сотрудниками отдела (разработчики и сотрудники технической поддержки 1С);</li> <li>Контроль выполнения задач в установленные сроки;</li> <li>Планирование и согласование работ по проектам.</li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li>Анализ требований к использованию данных из внутренней мастер-системы на базе 1C MDM (статика и маркет-дата по ценным бумагам), формирование требований совместно с заказчиками к получению новых данных, контроль сроков и их исполнения;</li> <li>Взаимодействие с поставщиками данных (НРД, Rudata, Cbonds и т.д.) касательно используемых подписок для получения данных, маппинг данных поставщиков на существующую модель их хранения в 1C MDM;</li> <li>Участие в интеграционных вопросах при трансляции данных из 1С MDM в системы-потребители;</li> <li>Сбор требований и анализ задач в рамках функционала НФО Хомнет и Бит Финанс (20% рабочего времени);</li> <li>Согласование с владельцем продукта 1С приоритетов выполняемых работ, планирование очередности</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее профессиональное образование, понимание рынка ценных бумаг;</li> <li>Опыт работы в проф участниках рынка ценных бумаг (Брокер, УК) или в интеграторах учета на рынке ценных бумаг (Синтегро, Аванкор, Хомнет и т.п.) от 3 лет;</li> <li>Опыт работы с конфигурациями 1С MDM (будет преимуществом), НФО Хомнет, Бит Финанс;</li> <li>Знание ведения учета операций брокера, управляющих компаний, знание отраслевого бухгалтерского учета на ЕПС, опыт работы с МСФО (желательно);</li> <li>Коммуникабельность, организованность, самостоятельность, инициативность</li> </ul> <p><strong>Условия:</strong></p> <p> </p> <ul> <li>Работа в успешной инвестиционной компании с 20-летним опытом работы;</li> <li>Достойная заработная плата и годовой бонус;</li> <li>Оформление по ТК РФ;</li> <li>ДМС vip уровня (со стоматологией) с первого рабочего дня;</li> <li>Программа корпоративных скидок;</li> <li>Обучение за счет компании;</li> <li>Доступ к онлайн библиотеке.</li> </ul> <p><strong>Почему D8:</strong></p> <p>Динамичная среда: у нас нет времени на скуку! Мы постоянно растем и развиваемся, ищем и реализуем интересные задачи и проекты. Работаем без длинных согласований и на современном оборудовании.</p> <p>Прокачивание скиллов: участвуем в митапах, семинарах, обучающих программах. А если вы любите проводить время в компании коллег - у нас много разных корпоративных мероприятий.</p>",https://hh.ru/vacancy/119012118,2025-04-01,[],Аналитик 1С
119012354,Финансовый аналитик,,,,OMD OM Group,Москва,От 1 года до 3 лет,Полная занятость,"<p><strong>OMD </strong><strong>OM</strong><strong> Group <em>–</em></strong><em><strong> </strong></em><strong>одно из крупнейших международных рекламных агентств объявляет об открытии вакансии:</strong></p> <p><strong>Финансовый аналитик</strong></p> <p><strong>Основные функции и обязанности:</strong></p> <ul> <li> <p>Ежемесячная подготовка финансовой отчетности по стандартам МСФО:<br />- Подготовка отчета Commission&amp; Fees;<br />- Сверка внутригрупповых оборотов;<br />- Проверка корректности трансформации российской бухгалтерской отчетности в соответствии с международными стандартами;<br />- Расчет условных начислений и отражение их в отчетности;<br />- Подготовка дополнительных отчетов по сегментам бизнеса;<br />- Подготовка презентаций в формате PowerPoint с указанием основных тенденций и объяснением отклонений от бюджета;<br />- Соблюдение сроков сдачи отчетов на всех этапах консолидации;<br />- Контроль дебиторской задолженности.</p> </li> <li> <p>Бюджетирование:<br />- Сбор, консолидация и анализ информации по доходам в различных разрезах аналитик;<br />- Формирование годового плана по участку Доходы;<br />- Подготовка презентации для руководства с предоставлением расширенных комментариев;<br />- Контроль за исполнением бюджета;<br />- План/факт анализ, комментарии, рекомендации, выводы;<br />- Формирование ежемесячных прогнозов;</p> </li> <li> <p>Подготовка управленческой отчетности и анализ финансово-хозяйственной деятельности компании:<br />- Формирование и анализ PL по департаментам;<br />- Расчет рентабельности и анализ по всем сегментам бизнеса;<br />- Анализ активов и обязательств компании, анализ платежеспособности, ликвидности, финансовых результатов и финансовой устойчивости.</p> </li> </ul> <p><strong>Наши ожидания:</strong></p> <ul> <li>Высшее образование (экономическое/финансовое/математическое);</li> <li>Знание англ. языка - intermediate;</li> <li>Уверенный пользователь Microsoft Office;</li> <li>Базовое использование 1С;</li> <li>Стрессоустойчивость, аккуратность, внимательность, обязательность, исполнительность, ответственность, гибкость, умение работать в установленные сроки, большое желание работать и учиться новому</li> </ul> <p><strong>Мы рады предложить:</strong></p> <ul> <li>Официальное трудоустройство;</li> <li>&quot;Белая&quot; заработная плата, оплата больничных, отпусков;</li> <li>Социальный пакет (ДМС);</li> <li>Компенсация оплаты психолога сервиса «Ясно»;</li> <li>Корпоративная система лояльности для сотрудников (фитнес, обучение, развлечения, студии красоты и многое другое)</li> <li>Широкая well-being программа (корпоративная йога, кинопоказы, книжный клуб, корпоративные мероприятия);</li> <li>Четкая и прозрачная программа развития сотрудников и система грейдов;</li> <li>Отсутствие дресс-кода;</li> <li>Офис в самом центре Москвы в уютном особняке рядом с метро Кузнецкий Мост/Трубная (3 мин. от метро)</li> </ul>",https://hh.ru/vacancy/119012354,2025-04-01,"['Финансовый анализ', 'План-фактный анализ бюджета', 'Анализ текущих финансовых показателей', 'Внутренний финансовый аудит', 'Финансовая отчетность']",Финансовый аналитик
119012819,Data инженер / BI аналитик,,,,Транснефть-Технологии,Москва,От 3 до 6 лет,Полная занятость,"<p>ИТ-интегратор ПАО «Транснефть» — ключевой центр ИТ-компетенций в системе «Транснефть». Мы аккредитованы Минцифры РФ, а наши программные продукты включены в Реестр российского ПО.</p> <p>Являемся членом Ассоциации крупнейших потребителей программного обеспечения и оборудования.</p> <p>Мы приглашаем талантливых и опытных специалистов в области Data Engeneering<strong> </strong>присоединиться к нашему проекту по развитию корпоративной информационной системы управления программами (КИС УП).</p> <p>КИС УП предназначена для автоматизации процессов управления программами ТПР(реконструкция), КР(кап. ремонт), целевыми и производственными, инвестиционной программой, мониторинга исполнения программ и их корректировок. </p> <p><strong>Основные задачи:</strong></p> <ul> <li>Разработка и управление ELT/ETL процессами;</li> <li>Создание и поддержка эффективных pipeline и витрин данных</li> <li>Оптимизация и улучшение производительности существующих систем обработки данных</li> <li>Разработка отчетов в BI системе (на платформе 3V)</li> </ul> <strong>Основные требования:</strong> <ul> <li>Опыт работы в качестве Аналитика или инженера данных не менее 3-х лет</li> <li>Хорошие знания в области Data Engeneering и принципов построения баз данных и хранилищ данных (DWH) </li> <li>Опыт разработки информационных систем</li> <li>Экспертное знание SQL, включая оптимизация запросов и опыт работы с Postrgesql</li> <li>Знание Kafka будет преимуществом</li> <li>Профессиональный опыт Spark, Airflow,</li> <li>Знание Oracle и PL/SQL будет дополнительным плюсом</li> <li>Глубокое понимание архитектуры и процессов ETL/ELT для подготовки данных</li> <li>Опыт работы с Jira, Confluence для управления проектами и документирования процессов</li> <li>Способность ясно выражать свои мысли, защищать идеи, приходить к компромиссу.</li> </ul> <strong>Условия и преимущества:</strong> <ul> <li>Работа в стабильной, развивающейся компании, достойный уровень дохода (оклад +ежемесячные и годовые премии);</li> <li>График работы: гибрид! 5/2 с 09.00 до 18.00, пятница: до 16.45</li> <li>Уютный и комфортный офис в 15 минутах от м. Зорге, м. Полежаевская, м. ЦСКА</li> <li>Возможности карьерного и профессионального роста.</li> </ul>",https://hh.ru/vacancy/119012819,2025-04-11,"['SQL', 'DWH', 'PostgreSQL', 'Clickhouse', 'Apache Kafka', 'ETL/ELT', 'Spark', 'Apache Airflow', 'Oracle Pl/SQL']",BI-аналитик
119012877,Middle+ Data Analyst,,,,СБЕР,Москва,От 1 года до 3 лет,Полная занятость,"<p>Наша команда занимается построением и автоматизацией отчетности по cross-sale и up-sale кампаниям продаж, портфельной отчетности по розничным банковским продуктам, оценкой качества AI моделей, подведением итогов А/В тестирований для проверки гипотез.</p> <p>Мы предоставляем для пользователей end2end продукт для анализа результатов и принятия решений, начиная от разработки методологии и автоматизации алгоритмов на бэке, до предоставления BI отчетности с аналитическим резюме и контролем качества, используя современные инструменты аналитики и разработки.</p><h3><strong>Обязанности</strong></h3> <ul> <li>Построение отчетности для CRM платформы (средствами GreenPlum, Python, Hive, Spark)</li> <li>Разработка и анализ метрик качества для каждого модуля CRM платформы</li> <li>Построение триггерной системы мониторинга отклонений метрик качества и автоинформирования в случае пробития целевых порогов отклонений.</li> <li>Анализ эффективности CRM платформы и бизнес запусков с точки зрения бизнес результата, поиск гэпов и зон улучшения.</li> <li>Оркестрация потоков построения отчетности в Apache Airflow</li> <li>Анализ причин отклонений в операционных запусках, cross-sale кампаниях относительно целевых KPI и плановых значений</li> <li>Проверка бизнес-гипотез</li> <li>Построение портфельной отчетности для розничных продуктов банка</li> </ul><h3><strong>Требования</strong></h3> <ul> <li>Высшее образование по направлению: прикладная математика/физика/ИТ/финансы</li> <li>Наличие опыта анализа больших данных, предпочтительно в банковских организациях</li> <li>Опыт работы с базами данных, навыки написания сложных SQL-запросов (Teradata, GreenPlum, Oracle, SAS)</li> <li>Знание PL/SQL</li> <li>Знание Hadoop, навыки работы с Hive, Impala, Spark</li> <li>Знание Python</li> <li>Знание Apache Airflow</li> <li>Продвинутый пользователь офисного компьютерного ПО (MS Office)</li> </ul><h3><strong>Условия</strong></h3> <ul> <li>Комфортный современный офис рядом с м. Кутузовская</li> <li>ОФИСНЫЙ ФОРМАТ РАБОТЫ</li> <li>Ежегодный пересмотр зарплаты. Годовая премия</li> <li>Корпоративный спортзал и зоны отдыха</li> <li>Более 400 образовательных программ СберУниверситета для профессионального и карьерного развития</li> <li>Программа адаптации и помощь руководителя на старте</li> <li>Расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа</li> <li>Гибкий дисконт по ипотечному кредиту, равный 1/3 ключевой ставки ЦБ</li> <li>Бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров</li> <li>Вознаграждение за рекомендацию друзей в команду Сбера.</li> </ul>",https://hh.ru/vacancy/119012877,2025-04-01,[],Data Analyst
119012900,Продуктовый аналитик,,,,RUTUBE,Москва,От 3 до 6 лет,Полная занятость,"<p><strong>RUTUBE</strong> - Крупнейший российский видеохостинг, где собраны различные категории видео: премьерные выпуски шоу и сериалов, прямые эфиры телеканалов, фильмы и мультфильмы, контент видеоблогеров.</p> <p>Мы стремимся сделать лучший видеосервис на базе высокотехнологичных решений, исследований и аналитики, который позволит смотреть качественный лицензионный контент, адаптированный под каждого пользователя.</p> <p>Сейчас нам требуется Продуктовый аналитик, способный быстро погрузиться в новые задачи и усилить нашу команду.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Формирование/защита/валидация гипотез по улучшению CJ продукта;</li> <li>Анализ данных для улучшения пользовательского опыта;</li> <li>Проведение исследований;</li> <li>Разработка технического задания на сбор данных под архитектуру сайта/приложения для оценки бизнес показателей и взаимодействия пользователей с ресурсом;</li> <li>Тестирование сбора данных Яндекс Метрики, AppMetrica (network);</li> <li>Решение ad-hoc запросов на анализ данных для улучшения пользовательского опыта;</li> <li>Проведение АВ-тестов;</li> <li>Разработка дашбордов;</li> <li>Консультирование команд по работе инструментов аналитики;</li> </ul> <strong>Требования:</strong> <ul> <li>Знание SQL (оконные функции, объединения данных из различных баз данных, CTE, опыт построения витрин данных);</li> <li>Знание Python (NumPy, Pandas, SciPy, Matplotlib и Seaborn);</li> <li>Опыт работы с BI системами визуализации (Redash, Superset или Tableau);</li> <li>Понимание основных продуктовых метрик, опыт построения дерева/пирамиды метрик;</li> <li>Опыт проведения и понимание, что под капотом у А/B‑тестирования и как его настроить;</li> <li>Продвинутое знание математики и основ статистики (t-тест, chi-square);</li> <li>Опыт работы с системами web и app аналитики и понимание, как собираются данные (Яндекс Метрика, Appmetrica, Google Analytics, Appsflyer);</li> </ul> <p><strong>Будет плюсом: опыт работы с ML</strong></p> <strong>Условия:</strong> <ul> <li>Официальное трудоустройство по ТК РФ (белая заработная плата);</li> <li>Удаленный или гибридный формат работы;</li> <li>ДМС (включая стоматологию) после испытательного срока;</li> <li>Поддержка жизненно важных событий сотрудников;</li> <li>Скидки на фитнес, кино, курсы английского языка.</li> <li>Уютный офис с развитой инфраструктурой в 5 минутах от станции метро Сокол в БЦ “Алкон”.</li> </ul>",https://hh.ru/vacancy/119012900,2025-04-01,[],Продуктовый аналитик
119017519,Маркетинговый аналитик,,,,МТС,Москва,От 3 до 6 лет,Полная занятость,"<p><strong>МТС AdTech</strong> — рекламная вертикаль цифровой экосистемы МТС. Мы оказываем рекламные услуги для малого, среднего и крупного бизнеса с использованием наших платформ и алгоритмов машинного обучения на данных Big Data МТС.</p> <p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>развивать систему продуктовой и операционной отчетности (регулярная и ad-hoc отчетность) по продажам Adtech и Martech продуктов МТС: управлять требованиями, взаимодействовать с заказчиками, оптимизировать и автоматизировать текущую отчетность, генерировать и внедрять новые метрики;</li> <li>анализировать изменения показателей и находить причины изменений;</li> <li>прогнозировать ключевые метрики;</li> <li>разбираться в новых источниках данных для интегрирования в существующую отчетность;</li> <li>отражать полученные результаты в BI инструментах и презентациях;</li> <li>коммуницировать с коллегами из других департаментов по вопросам сбора, обработки и анализа информации.</li> </ul> <p><strong>Что мы ждем от кандидата:</strong></p> <ul> <li>опыт работы аналитиком от 5 лет;</li> <li>продвинутый уровень Excel (вложенные формулы, логические формулы, работа с большими массивами данных);</li> <li>уверенное знание SQL (написать код с нуля, разобраться в новой БД, оптимизировать чужой код, умение применять оконные функции);</li> <li>умение визуализировать и структурировать информацию, объяснить результаты полученных исследований для высшего руководства;</li> <li>опыт прогнозирования показателей;</li> <li>замечаешь и ищешь причины изменений продуктовых показателей;</li> <li>умение работать в режиме многозадачности;</li> <li>внимательность к деталям, ответственность, аккуратность;</li> <li>опыт работы с Power Point.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>оформление в штат компании по трудовому договору;</li> <li>стабильная заработная плата два раза в месяц + бонусы;</li> <li> <p>расширенная страховка с первого дня:<strong> </strong>ДМС со стоматологией + Страхование жизни и здоровья от несчастных случаев с первого дня;</p> </li> <li> <p>повышенная оплата по больничному листу: в первые 5 дней в году. Материальная помощь от компании в затруднительных жизненных ситуациях;</p> </li> <li> <p>обучение и развитие:<strong> </strong>посещение курсов и конференций за счёт компании, митапы внутренних профессиональных сообществ, курсы публичных выступлений и поддержка авторов статей;</p> </li> <li> <p>спорт: компенсация расходов на занятия спортом;</p> </li> <li> <p>связь:<strong> </strong>бесплатная мобильная связь и интернет, выгодные условия на связь для близких;</p> </li> <li> <p>подписки:<strong> </strong>единая подписка на MTS Premium (КИОН, MTС Музыка, множество скидок от наших партнеров).</p> </li> </ul>",https://hh.ru/vacancy/119017519,2025-04-01,"['SQL', 'MS Excel', 'Аналитика', 'Работа с большим объемом информации']",Маркетинговый аналитик
119018907,Senior Digital-маркетолог / Веб-аналитик,,,,Тривио,Москва,От 3 до 6 лет,Полная занятость,"<p><strong>Trivio - онлайн-сервис</strong>, который помогает компаниям оптимизировать тревел-расходы, упрощая процесс организации деловых поездок.</p> <p>Наша команда создала и развивает IT-платформу, интегрированную со множеством поставщиков туристического контента: авиа и железнодорожные билеты, отели, трансферы, такси, и многое другое.</p> <p>Продукт <strong>Trivio </strong>уже помогает оптимизировать процесс командировок более 4 000 компаний. Ежедневно наши клиенты оформляют от 10 000 поездок и тратят на одно бронирование менее 2 минут.</p> <p>У нас отличная команда, лучший продукт и драйвовые задачи. А еще мы - аккредитованная IT-компания и с 2021 года - резидент Сколково.<br /><br /><strong>Trivio</strong> динамично развивается и активно выходит на международные рынки. И в связи с ростом, мы ищем опытного digital-маркетолога, который возглавит performance-направление, будет участвовать в разработке стратегии и станет правой рукой Head of Digital.<br /><br /><strong>Ваши задачи:</strong></p> <ul> <li>Разрабатывать и реализовывать маркетинговые стратегии под локальные рынки (Германия, США, Индия, ОАЭ, СА, Казахстан);</li> <li>Лидировать performance-маркетинг: от выдвижения гипотез до оценки эффективности;</li> <li>Собирать и анализировать воронки, поведение пользователей и ключевые метрики;</li> <li>Предлагать и тестировать новые каналы и подходы;</li> <li>Развивать культуру data-driven маркетинга.</li> </ul> <p><strong>Наш идеальный кандидат:</strong></p> <ul> <li>Имеет 3+ года опыта в digital-маркетинге;</li> <li>Уверенно владеет инструментами performance-маркетинга, web-аналитики и A/B-тестирования;</li> <li>Обладает стратегическим мышлением, работает автономно и инициативно;</li> <li>Владеет английским на уровне B2 и выше — для работы с международной командой, исследования рынков и ведения рекламных кампаний на зарубежных площадках.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт выхода на международные рынки;</li> <li>Знание специфики B2B SaaS;</li> <li>Навыки работы с BI-инструментами (Looker Studio, Power BI и др.).</li> </ul> <p><strong>Мы предлагаем:</strong></p> <p><strong>Официальное трудоустройство и комфортные условия работы:</strong></p> <ul> <li>Полное соблюдение ТК РФ (оформление с первого рабочего дня, белая зп, оплачиваемые отпуска и больничные);</li> <li>Работу в аккредитованной IT компании со статусом в Минцифры;</li> <li>Для желающих работать в офисе - уютный современный офис рядом с метро Тульская: комфортные рабочие места, кофе/чай для всех сотрудников и фрукты по пятницам;</li> <li>График работы 5/2 с 10:00 до 19:00;</li> </ul> <p><strong>Социальный пакет:</strong></p> <ul> <li>ДМС (расширенная программа, которая включает в себя стоматологию и психолога помимо основного пакета);</li> </ul> <p><strong>Профессиональное развитие:</strong></p> <ul> <li>Современные подходы к бизнесу, возможность предлагать и внедрять новые идеи и решения;</li> <li>Классная система наставничества: помощь с адаптацией и интеграцией в компанию (не только от коллег из Вашего отдела);</li> <li>Работа на зарубежные рынки;</li> </ul> <p><strong>Корпоративная жизнь:</strong></p> <ul> <li>Насыщенная корпоративная культура: большое количество активностей для офисных и дистанционных сотрудников, корпоративные мероприятия, ежеквартальные встречи руководства с сотрудниками All Hands;</li> <li>Дружный коллектив: у нас есть футбольная команда, клуб настольных игр и различные чаты по интересам;</li> </ul> <p><strong>А еще:</strong></p> <ul> <li>Программа рекомендаций сотрудников – за каждого приведенного сотрудника в компанию, который успешно прошел испытательный срок, выплачиваем приятный бонус :) </li> </ul> <p>Уровень заработной платы обсуждается с кандидатом на финальном интервью.</p> <p> </p> <p><strong>Как откликнуться:</strong><br />Присылайте своё резюме и коротко расскажите о маркетинговом кейсе, которым вы гордитесь — и почему. Мы ищем человека, который умеет анализировать и принимать решения, способные масштабировать результат.</p>",https://hh.ru/vacancy/119018907,2025-04-19,[],Web-аналитик
119019673,Главный специалист (аналитика данных),,,,Правительство Москвы,Москва,Нет опыта,Полная занятость,"<p>Работа в Правительстве Москвы — это возможность делать наш город современнее и удобнее. Если ты тоже неравнодушен к Москве, хочешь развивать ее и развиваться сам, присоединяйся к нашей команде!</p> <p><strong>Обязанности:</strong></p> <ul> <li>Подготовка сводных данных в Excel</li> <li>Работа с большими массивами данных</li> <li>Контроль исполнения протоколов</li> <li>Подготовка презентаций </li> <li>Сбор данных через формулы</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее образование (строительное будет преимуществом)</li> <li>Продвинутый пользователь Excel, обязателен опыт работы с большими массивами данных, со формулами</li> <li>Рассматриваем кандидатов без опыта работы</li> <li>Способность и желание работать с данными, большими массивами информации, собирать данные через формулы</li> <li>Энергичность, управляемость, инициативность</li> </ul> <p><strong>Условия:</strong></p> <ul> <li> <p>Работа в динамично развивающейся организации Правительства Москвы</p> </li> <li> <p>Официальное трудоустройство по ТК РФ</p> </li> <li> <p>Полный социальный пакет</p> </li> <li> <p>Реальные возможности карьерного роста</p> </li> <li> <p>График работы 5/2 8:00-17:00 или 9:00-18:00</p> </li> <li> <p>Офис в шаговой доступности от ст. м. Охотный ряд</p> </li> </ul>",https://hh.ru/vacancy/119019673,2025-04-01,[],Аналитик данных
119019896,Руководитель направления/Инвестиционный аналитик,,,,ANCOR,Москва,От 3 до 6 лет,Полная занятость,"<p>Известная инвестиционная компания в поисках <strong>руководителя направления/инвестиционного аналитика.</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>сбор информации, в том числе из открытых источников, разработка структуры сделок и владения активом;</li> <li>разработка корпоративной структуры с применением ЗПИФ и структурных облигаций;</li> <li>подготовка аналитических материалов, презентаций, отчетов Выявление и анализ среднесрочных и долгосрочных трендов на рынке углеродных единиц и климатических проектов;</li> <li>исследование рынка по заданным направлениям, подготовка аналитических отчетов;</li> <li>защита моделей и основных экономических предпосылок на коллегиальном органе;</li> <li>разработка финансовых моделей для проектов с моделированием показателей нескольких связанных юридических лиц;</li> <li>координация реализации проектов по выпуску структурных облигаций;</li> <li>проекты по модернизации внутренней аналитики и автоматизации процессов.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>опыт работы в оценке инвестиционных проектов, оценке бизнеса;</li> <li>опыт работы от 3 лет в инвестиционном анализе;</li> <li>высшее образование по специальности финансы/экономика/юридическое/физико-математическое;</li> <li>знание корпоративных финансов, базовые знания корпоративного права;</li> <li>продвинутый пользователь Excel, Power Point;</li> <li>практические знания бухгалтерского, налогового и управленческого учета, бюджетирования, финансового анализа;</li> <li>знание финансового анализа и моделирования, практический опыт построения «с нуля» финансовых моделей и бизнес-планов;</li> <li>развитые аналитические навыки, умение работать с большими объемами данных;</li> <li>владение английским языком будет преимущество.</li> </ul> <strong>Условия:</strong> <ul> <li>современный офис в Москве, м. Киевская;</li> <li>льготные ипотечные условия кредитования;</li> <li>выгодная подписка на продукты и услуги компаний партнеров;</li> <li>ДМС с первого дня и льготное страхование для близких;</li> <li>корпоративная пенсионная программа;</li> <li>детский отдых и подарки за счет Компании;</li> <li>обучение за счет Компании: онлайн курсы, неограниченный доступ к библиотеке и обучение на базе Корпоративного университета, тренинги, митапы и возможность получить новую квалификацию.</li> </ul>",https://hh.ru/vacancy/119019896,2025-04-01,[],Investment Analyst
